class,conversation,augmented_conversation
일반 대화,요즘 밤마다 시끄럽지 않아? <LF> 응. 옆 건물 공사 소리 장난 아니야. <LF> 밤에 공사해도 돼? <LF> 9시 넘어서까지 하던데 불법 아닐까? <LF> 구청에 신고해봤어? <LF> 어제 민원 넣었어. 조치한다더라. <LF> 이웃들도 다 불만 많대. <LF> 요즘 다들 예민한데 큰일이지. <LF> 잠 설치는 날이 많아졌어. <LF> 귀마개 써도 소용없더라. <LF> 빨리 해결됐으면 좋겠다. <LF> 낮에도 작업 소리 들려. <LF> 창문 닫아도 쿵쿵 울려.,요즘 .마다 시끄럽지 ? <LF> 응. 옆 건물 공사 소리 많아졌어 아니야어제이웃밤에 공사해도 돼? <LF> 9시 넘어서까지 하던데 불법 <LF> 아닐까? <LF> 구청에 신고해봤어낮 <LF> . 민원 넣었어.않아조치한다더라.  <LF> 들도 다 요즘 많대밤 <LF> 불만 다들 예민한데 큰일이지. <LF> 잠 설치는 날이 장난. <LF> 귀마개 써도 소용없더라. <LF> 빨리 해결됐으면 좋겠다. <LF> ?에도 작업 소리 들려. <LF> 창문 닫아도 쿵쿵 울려.
일반 대화,자격증 시험 준비 잘돼? <LF> 응. 이번 주말에 1차 시험 있어. <LF> 무슨 자격증이야? <LF> 정보처리기사. 요즘 인기도 많아. <LF> 공부량 많지? <LF> 생각보다 범위가 넓어. <LF> 기출문제 풀고 있어? <LF> 매일 2시간씩 풀고 있어. <LF> 시험장도 멀어? <LF> 지하철로 40분쯤 걸려. <LF> 좋은 결과 기대할게. <LF> 응원 고마워! 끝나고 같이 밥 먹자. <LF> 시험장 분위기도 익숙해져야겠어. <LF> 마인드 컨트롤이 진짜 중요하더라.,자격증 시험 준비 잘돼 <LF>  <LF> 응. 이번 !에 1차 시험 있어. <LF>  <LF> 생각자격증이야? <LF> 정보처리기사. 요즘 인기도 많아.분위기 량 많지? <LF>  보다 범위가 넓어. <LF> 기출문제 풀고 있어  <LF> 매일 2시간씩 풀고공부있어. <LF> 시험장도 멀어 <LF> ?지하철로 40분쯤 걸려. <LF> 좋은 결과 기대할게.무슨응원 고마워주말 끝나고 같이 밥 먹자. <LF> 시험장 ?도 익숙해져야겠어. <LF> 마인드 컨트롤이 진짜?중요하더라.
일반 대화,이번 주말 가족 모임 있잖아. <LF> 응. 음식 뭐 준비할까? <LF> 삼겹살이랑 전 정도 어때? <LF> 좋아. 과일도 조금 사자. <LF> 시간은 언제부터 모여? <LF> 오후 3시쯤부터 모이기로 했대. <LF> 애들 올 때 선물 준비할까? <LF> 색칠북이나 장난감 사자. <LF> 장소는 거실 정리해서? <LF> 응. 테이블도 미리 펴두자. <LF> 이번엔 조카들이 제일 좋아하겠네. <LF> 엄마는 잡채 좋아하시니까 준비해보자. <LF> 도마랑 칼도 챙겨야겠다.,이번 테이블 가족 모임 있잖아. <LF> 응. 음식 뭐 준비할까? <LF> 장난감이랑 전 정도 어때? <LF> 좋아.올과일도 조금 사자. <LF> 시간은 언제부터했대모여? <LF> 이번 3시쯤부터 사자 미리 <LF> 애들 때 선물 준비할까? <LF> 색칠북이 삼겹살 모이기로. <LF> 장소는 거실 정리해서? <LF> 응. 주말도 . 펴두자. <LF> 오후엔 조카들이나 제일 좋아하겠네. <LF> 엄마는 잡채 좋아하시니까 준비해보자. <LF> 도마랑 칼도 챙겨야겠다.
일반 대화,운전면허 재시험 본다며? <LF> 응. 첫 시험에서 후진 주차에서 감점 당했어. <LF> 아깝다. 연습은 얼마나 했어? <LF> 이번엔 학원에서 집중 코스로 들었어. <LF> 시험장 긴장되지? <LF> 엄청 떨렸어. 손에 땀났어. <LF> 코스 익숙해졌어? <LF> 연습 덕에 감은 잡았어. <LF> 면허 따면 어디 가고 싶어? <LF> 부모님 태우고 드라이브 가고 싶어. <LF> 좋은 결과 있길 바랄게. <LF> 이번엔 주차만 실수 안 하면 될 것 같아. <LF> 시험장 도로도 익숙해졌어.,재시험 본다며? <LF> 응. 첫 시험에서 후진 주차에서 감점 당했어. <LF> 아깝다. 연습은 얼마나 했어? <LF>  엔 학원에서장엄청 코스로 익숙해졌어. <LF> 시험 긴장되지? <LF> 집중 떨렸어.운전면허손에 땀났어. <LF> 코스 익숙해졌어? <LF>  덕에이번감은 잡았어. 면허 따면 어디 가고 싶어? <LF> 부모님 태우고 드라이브 가고 싶어. <LF> 좋은 <LF> 결과연습있길 바랄게. <LF> 이번엔 주차만 실수 안 하면 될 것 같아. <LF> 시험장 도로도 들었어.
일반 대화,회사 동호회 새로 생긴 거 알아? <LF> 응. 자전거 동호회 만들었다더라. <LF> 흥미 있어? <LF> 조금 있어. 요즘 운동도 해야 하니까. <LF> 언제 모여? <LF> 매주 수요일 저녁에 모인대. <LF> 코스는 어때? <LF> 한강 따라 달린다고 하더라. <LF> 자전거 있어? <LF> 있긴 한데 오래 안 탔어. <LF> 한번 참여해볼래? <LF> 그래. 이번 주 한번 나가보자. <LF> 같이 가는 사람도 많아서 분위기도 좋아. <LF> 다 끝나고 맥주 한잔 한다더라.,회사 언제 생긴 거 알아? <LF> 응. 자전거 동호회 만들었다더라. <LF> 흥미 있어. <LF>   <LF> . 요즘 운동도 해야가보자있어. <LF> 동호회 모여? <LF> 매주 수요일 저녁에 모인대. <LF> 코스는 어때?도한강 따라 달린다고 하더라. <LF> 자전거 있어? <LF> 있긴새로한데 오래 안조금탔어. <LF> 한번 참여해볼래? <LF> 그래. 이번 주 한번 나 . <LF> 같이 가는 사람도 많아서 분위기하니까 좋아? <LF> 다 끝나고 맥주 한잔 한다더라.
일반 대화,"요즘 재밌는 웹툰 뭐 있어? <LF> ‘나는 이 집 아이’ 진짜 재밌어. <LF> 어떤 장르야? <LF> 스릴러랑 가족 드라마 섞인 느낌이야. <LF> 그림체는 어때? <LF> 부드러운데 감정선 표현이 좋아. <LF> 완결났어? <LF> 아니, 지금 한창 진행 중이야. <LF> 일주일에 몇 화 올라와? <LF> 주 2회 연재라 기다리는 재미도 있어. <LF> 나도 한번 봐야겠다. <LF> 지루하지 않게 전개돼서 한 번 보면 멈출 수 없어. <LF> 출퇴근 길에 보기 딱이야.","요즘 재밌는 웹툰 뭐 있어? <LF> ‘.는 이 집 아이’ 진짜 ..수어떤 장르야  <LF> 주랑 가족 드라마 섞인 느낌이야. <LF> 그림체는 어때? <LF> 부드러운데감?정선 표현이한좋아. <LF> 완결났어? <LF> 아니,진행지금 한창 중이야나 <LF> 일주일에 몇 화 올라와? <LF> 스릴러 연재라 기다리는 재미도 있어. <LF> 나도 한번 봐야겠다. <LF> 지루하지 않게 전개돼서 번 보면 멈출  <LF>  없어. <LF> 출퇴근 길에2회보기 딱이야재밌어"
일반 대화,"카페 알바 한다고 했지? <LF> 응, 주말에만 해. <LF> 어떤 카페야? <LF> 핸드드립 전문점이야. 분위기 좋아. <LF> 손님 많아? <LF> 점심 이후엔 꽤 많아져. <LF> 힘들진 않아? <LF> 처음엔 어렵더니 익숙해졌어. <LF> 재밌는 일도 있어? <LF> 단골이 내 이름 기억해줄 때 뿌듯해. <LF> 좋다. 나도 해보고 싶다. <LF> 한번 체험 알바 해보는 것도 추천이야. <LF> 음료 만드는 재미도 있고 손님 반응도 좋아. <LF> 시간 가는 줄 몰라.","카페 알바이후한다고해줄했지? <LF> 응, 주말에만 해. <LF> 어떤반응카페야? <LF> 핸드드립 나도 <LF> . 분위기 좋아. <LF> 손님 많아? <LF> 점심 엔 꽤 많아져.이야힘들진 않아? <LF> 재밌는엔 어렵더니 익숙해졌어. 처음 일도 있어? <LF> 단골이 <LF> 내 이름 몰라 기억 뿌듯해. <LF> 좋다. 전문점 해보고 싶다. <LF> 한번 체험 알바 해보는 것도 추천이야. <LF> 음료 만드는 재미도 있고 손님 도 좋아. <LF> 시간 가는 줄 때."
일반 대화,"아침에 뭐 하면서 시작해? <LF> 일어나자마자 물 한 잔 마셔. <LF> 좋은 습관이네. 그다음은? <LF> 가볍게 스트레칭하고 10분 명상해. <LF> 명상은 어플 써? <LF> 응, 요가앱으로 가이드 듣는 식이야. <LF> 아침밥은 챙겨 먹어? <LF> 토스트나 오트밀 정도는 꼭 먹어. <LF> 덕분에 하루가 달라지겠네. <LF> 정신이 맑아져서 업무도 잘돼. <LF> 나도 따라 해봐야겠다. <LF> 처음엔 힘들었는데 지금은 아침이 기다려져. <LF> 꾸준히 하면 습관이 되더라.","아침에 뭐 하면서 시작해? <LF> 일어나자마자 물 엔 잔 마셔. <LF> 좋은은습관이네. 그다음은정신 <LF> 가볍게 스트레칭하고 10분 명상해. <LF> 명상 .어플 써? <LF> 응, 요가앱으로 가이드 듣는 식이야. <LF> 아침밥은 챙겨 먹어? <LF> 도 오트밀 정도는 꼭 먹어. 덕분에 하루가 <LF> 나. <LF> ?이 맑아져서 업무. 잘돼달라지겠네 <LF> 나도 따라 해봐야겠다. <LF> 처음한 힘들었는데 지금은 아침이 기다려져. <LF> 꾸준히 하면 습관이 되더라토스트"
일반 대화,"자기소개서 다 썼어? <LF> 응, 근데 첨삭 좀 부탁할게. <LF> 물론이지. 어떤 부분 고민이야? <LF> 성장 과정이 너무 평범한 것 같아. <LF> 특별한 경험 없어? <LF> 학회 활동 얘기를 좀 더 살릴까 해. <LF> 좋아. 구체적인 에피소드가 좋지. <LF> 문장도 자연스럽게 다듬어줄래? <LF> 그럼. 톤도 맞춰줄게. <LF> 고마워. 다음 주 제출이라 긴장돼. <LF> 잘될 거야. 같이 퇴고해보자. <LF> 글 쓰는 게 쉽진 않지만 솔직하게 써야 하더라. <LF> 네 조언대로 수정해볼게.","자기소개가너무다 썼어??응솔직하게 근데 첨삭 좀 부탁할게. <LF> 물론이지. 어떤 부분 고민이야?긴장성장 과정이 인 것다음같아. <LF> 특별한 경험 없어 <LF>  <LF> 학회 활동 얘기를 좀글더 살릴까 해. <LF> 좋아.  <LF> 적평범한 에피소드 좋지. <LF> 문장도 자연스럽게 다듬어줄래? <LF> 그럼. 톤도 맞춰줄게.구체고마워. 주 제출이라  <LF> 돼. <LF> 잘될 거야. 같이 퇴고해보자. <LF>  쓰는 게서쉽진 않지만 , 써야 하더라. <LF> 네 조언대로 수정해볼게."
일반 대화,이번 연휴에 뭐 할 거야? <LF> 아직 계획 없는데 쉬고 싶어. <LF> 어디 다녀올 생각은 없어? <LF> 부모님 댁은 잠깐 다녀오려 해. <LF> 여행은 어때? <LF> 사람 많을까 봐 망설여져. <LF> 차라리 호캉스는? <LF> 좋다. 예약만 잘 하면 될 듯. <LF> 혼자 가도 괜찮을까? <LF> 그럼. 요즘 혼자 여행도 흔해. <LF> 진지하게 고민해봐야겠다. <LF> 한 해 마무리 잘 하고 싶어. <LF> 혼자만의 시간도 필요하더라.,이번 연휴에 뭐 <LF> 할 거야? <LF> 아직 계획 없는데 쉬고 싶어. <LF> 어디 다녀올.생각 없어괜찮을까 <LF> 부모님 댁은흔해잠깐 다녀오려고민해. <LF> 여행은 어때? <LF> 사람 많을까 봐 망설여져 차라리 호캉스는? <LF> 좋다. 예약만혼자잘 하면 될 듯. <LF> 마무리 가도 그럼? <LF> ?. 요즘 여행도 . <LF> 진지하게 해봐야겠다. <LF> 한 해 혼자 잘 하고은싶어. <LF> 혼자만의 시간도 필요하더라.
일반 대화,요즘 주식 어때? <LF> 살짝 오르긴 했는데 변동성이 커. <LF> 뭐 위주로 봐? <LF> 2차전지랑 AI 관련주. <LF> 장기투자야 단타야? <LF> 나는 장기. 리스크는 낮추고 싶어. <LF> 분산 투자도 해? <LF> 응. ETF랑 미국 주식도 조금. <LF> 정보는 어디서 얻어? <LF> 뉴스랑 리포트 챙겨봐. <LF> 나도 시작하고 싶은데 어렵다. <LF> 처음엔 소액으로 해보면 돼. <LF> 공부하듯 보는 게 포인트야. <LF> 기록도 꼭 남겨두는 게 좋아.,요즘 주식 어때? <LF> 살짝 . 했는데 이 커. <LF> 뭐 위주로 봐? <LF> 도차전지랑 AI변동성 <LF> 주. <LF> 장기투자야 야? <LF> 나는 장기. 리스크는2낮추고 싶어. <LF> 분산 투자도 ? <LF> 응.단타ETF랑게미국 주식도 조금. <LF> 정보는게어디서 얻어? <LF> 뉴스랑 리포트 챙겨봐. <LF> 나도 시작하고 싶은데 어렵다. <LF> 처음엔 소액으로 해보면 돼. <LF> 공부하듯 보는 포인트야오르긴관련기록 꼭해남겨두는 좋아.
일반 대화,강아지 입양했어? <LF> 응! 3개월 된 푸들이야. <LF> 이름은 뭐야? <LF> 몽실이. 털이 복슬복슬해서. <LF> 귀엽겠다. 어디서 입양했어? <LF> 유기견 보호소에서 데려왔어. <LF> 적응 잘 해? <LF> 처음엔 낯가리더니 이제 장난도 쳐. <LF> 산책은 매일 해? <LF> 가능하면 하루 2번. <LF> 책임감 있게 잘 키우고 있네. <LF> 반려동물과 함께하는 삶이 새로워. <LF> 책임감도 생기고 기분 전환도 돼.,강아지 입양했어? <LF> 응! 3개월 된 푸들이야.번산책은 뭐야? <LF> 몽실이. 털이 복슬복슬해서소 <LF> 귀엽겠다. 어디서 입양했어? <LF> 유기견 보호.에서 엔. <LF> 적응 잘 해? <LF> 처음데려왔어 낯 이제 장난도 쳐.이이름은 매일 해? <LF> 가능하면 하루 2 <LF> . <LF> 책임감가리더니 키우고 있네. <LF> 반려동물과 함께하는있게삶 <LF>  새로워. <LF> 책임감도잘생기고 기분 전환도 돼.
일반 대화,어제 면접 어땠어? <LF> 긴장했지만 무난했어. <LF> 무슨 질문 나왔어? <LF> 협업 경험이랑 갈등 해결 사례. <LF> 준비한 답변 나왔어? <LF> 거의 비슷했어. 덕분에 수월했어. <LF> 면접관 분위기는 어땠어? <LF> 친절했지만 날카롭기도 했어. <LF> 결과는 언제 나와? <LF> 이번 주 말쯤 연락 온대. <LF> 합격 기원할게! <LF> 면접관이 꼬리 질문도 하더라. <LF> 순간 당황했지만 차분히 대답했어.,어제 면접 어땠어? <LF> 긴장?  <LF> . <LF>  준비 나왔어했지만 <LF> 협업 경험이랑 갈등 해결무슨사례. <LF> 질문한 답변 나왔어? <LF> 거의 비슷했어. 덕분에 수월했어.했어면접관 분위기는 어땠어? <LF> 친절했지만 날카롭기도 했어. <LF>  는 언제 나와? <LF> 이번 주 말쯤 연락 온대. <LF> 합격 했지만할게! <LF> 면접관이 꼬리 질문도무난하더라. <LF> 순간결과당황기원 차분히 대답했어.
일반 대화,오늘 뭐 입을지 고민됐어. <LF> 날씨가 애매했지? <LF> 아침엔 쌀쌀했는데 낮엔 덥고. <LF> 그래서 나 얇은 니트에 자켓 걸쳤어. <LF> 괜찮은 선택이네. <LF> 너는 뭐 입었어? <LF> 셔츠에 가디건 입었는데 딱이더라. <LF> 요즘 환절기라 옷차림 어렵다. <LF> 맞아. 아침에 일기예보 꼭 봐야 해. <LF> 요즘은 아침저녁 기온차가 커서 더 그래. <LF> 가벼운 외투는 필수야.,오늘 뭐 입을지 고민됐어. <LF> 날씨가 ?? <LF> 아침엔 쌀쌀했는데.낮엔 덥고. <LF> 그래서 나 얇은 니트에맞아자켓 . <LF> 괜찮은 선택이네. <LF> 너는 뭐 입었어입었는데 <LF> 셔츠에 가디건요즘애매했지 <LF> 딱이더라. <LF> 요즘 환절기라 옷차림 어렵다. <LF>  . 아침에 일기예보 꼭 봐야 해 은 아침저녁 기온차가걸쳤어커서 <LF> 더 그래. 가벼운 외투는 필수야.
일반 대화,오늘 지하철에서 자리 양보했어. <LF> 잘했네. 어르신이셨어? <LF> 응. 무릎 불편해 보이시더라. <LF> 감사 인사 하셨어? <LF> 웃으시면서 고맙다고 하셨어. <LF> 기분 좋았겠다. <LF> 응. 마음도 따뜻해지더라. <LF> 이런 문화 계속됐으면 좋겠어. <LF> 작은 행동이 큰 감동이 될 수 있지. <LF> 나도 그런 작은 배려가 쌓였으면 해. <LF> 누군가에게는 큰 위로가 되니까.,오늘 지하철 작은 양보했어. <LF> 잘했네. 어르신이셨어기분 <LF> 응. 무릎 불편해 누군가.고맙다고감사 인사 하셨어?도웃으시면서  <LF>  하셨어. <LF> ? 좋았겠다. <LF> 응.에서마음 <LF>  따뜻해지더라. <LF> 이런 문화 계속됐으면 좋겠어. <LF> 자리 이 큰 감동이 될행동수 있지. <LF> 나도 그런 작은 배려가 쌓였으면 해. <LF> 보이시더라에게는 큰 위로가 되니까.
일반 대화,"회사 앞에서 우산 안 챙긴 사람 있어서 같이 쓰고 왔어요. <LF> 괜찮았어요? 둘이 쓰기엔 좁지 않았어요? <LF> 좀 젖긴 했는데, 나 혼자 쓸 수도 없더라고요. <LF> 그 사람도 미안해하긴 했겠죠? <LF> 응. 계속 고맙다고 하더라고요. <LF> 다음엔 회사 비치용 우산이라도 있으면 좋겠어요. <LF> 맞아요. 비 예보 있을 땐 그런 배려도 필요하죠.","앞에서 우산 안 챙긴 사람 있어서 도 쓰고 왔어요. <LF> 괜찮았어요? 둘이 쓰기엔 좁지 않았어요비치용 <LF> 좀 젖긴 했는데, 나 혼자회사이라도 수도 없더라고요. <LF> 그 사람같이 쓸 했겠죠? <LF> 응. 계속 고맙다고 하더라고요. <LF> 다음엔 회사 ? 우산미안해하긴 있으면 좋겠어요. <LF> 맞아요. 비 예보 있을 땐 그런 배려도 필요하죠."
일반 대화,렌터카 반납했더니 흠집 있다고 수리비 내라더라고요. <LF> 처음 받을 때 있던 거 아니에요? <LF> 사진 찍어놨었는데 각도 문제로 안 보이더라고요. <LF> 이래서 받을 때 꼼꼼히 찍어야 해요. 진짜 억울하겠다. <LF> 차라리 블랙박스 있으면 좋겠어요. <LF> 이용 전후 확인 절차도 너무 대충하던데요. <LF> 다음부턴 차 받자마자 바로 영상도 남겨야겠어요.,렌터카 반납했더니 흠집 있다고 수리비문제내요더라고요. <LF> 처음 받을 때 있던 거 아니에요? <LF>  영상 각도 로 안 .. <LF> 이래서 받을 때 꼼꼼히 찍어야 해라. 진짜 억울하겠다. <LF> 차라리 블랙박스 있으면 좋겠어요. <LF> 이용 전후사진확인 절차도 너무 대충하던데요보이더라고요 <LF> 다음부턴 차 받자마자 바로 찍어놨었는데도남겨야겠어요 .
