class,conversation,augmented_conversation
일반 대화,휴가 계획 짜려는데 비행기 표가 미친 듯이 올랐어. <LF> '지금 결제 안 하면 표 없어질 걸?'이라며 업체가 압박하더라. <LF> 내 지갑 사정 생각하란 말이지. <LF> 결국 대체 일정 찾아보고 있는데 자꾸 다 찼어. <LF> 칼이라도 들고 예약 창 박살 내고 싶더라. <LF> 결국 다음 달로 넘겼지만 아쉬움이 크네. <LF> 제발 휴가 준비만큼은 순조롭길 바란다.,휴가 계획 짜려는데 비행기 표가 미친 듯이 올랐어. <LF> '지금 결제 안 하면 표 없어질 걸?'이라며 업체 압박 . <LF> 내 사정가생각하란 말휴가. <LF> 결국찾아보고순 일정.하더라 있는데 자꾸 다 찼어. <LF> 칼이라도 들고 예약 창 박살 내고 싶더라. <LF> 결국 다음지갑달로 넘겼지만 아쉬움이 크네  <LF> 제발 이지 준비만큼은 대체조롭길 바란다.
일반 대화,아침에 알람 울리자마자 이불 속으로 파묻혀 죽을 뻔했어.   <LF> 근데 이웃 모임에 늦으면 죽이는 줄 알아서 벌떡 일어났지.   <LF> 커피 한잔 마시고 나니 겨우 정신 차렸어.   <LF> 스트레칭이라도 해보려다 이불이 날 놓아주질 않아 미쳐버릴 것 같더라.   <LF> 그래도 밖에 나오니 상쾌해서 마음이 풀리더라.   <LF> 다음엔 이불 속에서 못 나오면 너한테 칼 들고 찾아갈 거야.   <LF> 하지만 네가 같이 스트레칭해줬으면 좋겠어.  ,아침에 알람 울리자마자 이불 속으로 파묻혀 죽을 뻔했어.  <LF> 근데 이웃 모임에 늦으면 . 줄 것 벌떡 일어났지.  <LF>  한잔 마시고.나니이불겨우 정신 차렸어  <LF> 스트레칭이라도 해보려다 이불이 날 놓아주질 않아 미쳐버릴 알아서 같더라  <LF> 그래도 밖에 나오니 상쾌해서 마음이커피풀리더라.  <LF> 다음엔 . 에서 못 나오면 너한테 칼 들고 찾아갈 거야죽이는  <LF> 하지만 네가 같이 스트레칭해줬으면 좋겠어.속
일반 대화,점심시간에 팀장님 보고서 베껴가서 미치겠더라.   <LF> 수정도 안 하고 내 이름까지 뺐길 뻔했지 뭐야.   <LF> 회의에서 살짝 따졌더니 “고마워” 한마디 하고 도망가더라.   <LF> 그 모습 보니 칼 들고 달려들고 싶었어.   <LF> 하지만 뒷담화는 안 하기로 했지.   <LF> 다음엔 내 이름 크게 써서 무단 도용 못 하게 해둘 거야.   <LF> 이제는 불만 있어도 웃으며 넘기기로 했어.  ,점심시간에 장님 보고서 베껴가서.미치겠더라있어도  <LF> 수정도 안팀하고 내 이름까지 뺐길 뻔했지 뭐야.  <LF> 회의에서 살짝 따졌더니 “고마워엔한마디 하고 도망가더라.  <LF> 그했어모습 보니 칼 들고 달려들고 싶었어.  <LF> 하지만 뒷담화는 안 하기로 했지.  <LF> 다음” 내불만이름 크게 써서 무단 도용 못 . 해둘 거야  <LF> 이제는 . 웃으며 넘기기로 하게
일반 대화,어제 퇴근길에 휴대폰 잃어버려서 정신 나갈 뻔했어.   <LF> 분실물 센터에 전화했더니 “없다”라더라니까 진짜 돌아버릴 것 같았다.   <LF> 데이터 몽땅 날아갈까 봐 미쳐버릴 지경이었어.   <LF> 다행히 주운 사람이 연락해줘서 돌려받긴 했지.   <LF> 하지만 사과란 사과 한마디 없어서 빡쳤어.   <LF> 다음부턴 지갑이랑 핸드폰 줄에 묶어 다니려 해.   <LF> 이제라도 돌아와서 다행이다.  ,어제 돌려에없다휴대폰 잃어버려서 정신데이터나갈 뻔했어.  <LF> 분실물 센터미쳐 전화했더니 “ ”라더라니까 진짜 돌아버릴 것줄같았다.  <LF>  몽땅 날아갈까 봐 에버릴 지경이었어  <LF> 다행히 주운 사람이 연락해줘서 퇴근길받긴.했지.  <LF> 하지만 사과란 사과.한마디 없어서 빡쳤어  <LF> 다음부턴 지갑이랑 핸드폰 에 묶어 다니려 해.  <LF> 이제라도 돌아와서 다행이다.
일반 대화,주말에 강아지 산책 나갔는데 옆집 개가 갑자기 달려들어 죽일 듯 짖더라.   <LF> 나도 놀라서 뒷걸음치며 미친 듯 팔짝 뛰었어.   <LF> 주인이 미안하다며 사료로 달래길래 겨우 진정됐지.   <LF> 하지만 내 옷은 진흙범벅이 됐고 기분은 엉망이었어.   <LF> 이제부터 목줄 단단히 하고 간식도 챙길 생각이야.   <LF> 함께 웃으며 마무리하긴 했지만 진짜 기가 막혔어.   <LF> 이젠 조심 또 조심해야겠다.  ,주말에 강아지사료산책 나갔는데 옆집 개가 갑자기조심달려들어 죽일 듯 짖더라.  <LF> 나도 놀라서 뒷걸음치며 미친 팔짝듯뛰었어. 주인이 미안하다며 로 달래길래  <LF> 겨우 진정하지만.  <LF> 됐지 내 옷은 진흙범벅이 됐고 기분은 엉망이었어.  <LF> 이제부터 목줄 단단히 하고 간식도 챙길 생각이야.  <LF> 함께 웃으며 마무리하긴 했지만 진짜 기가 막혔어.  <LF> 이젠 또 조심해야겠다.
일반 대화,이번 달 월급이 절반으로 깎여서 발동동 굴렀어.   <LF> 생활비 날아간 기분이어서 미쳐버릴 것 같더라.   <LF> 인사팀에 따졌더니 “시스템 오류”라더라.   <LF> 결국 내가 밤새 서류 준비해서 오늘 처리했지.   <LF> 처리되고 나니 한숨 돌릴 수 있었다고.   <LF> 하지만 다음엔 이런 일 절대 못 참을 거야.   <LF> 사과 한마디 제대로 받고 싶다.  ,이번 달 월급이 절반. 깎여서 “발동동 굴렀어.  <LF> 생활비 날아간 기분이어서 미쳐버릴 것 같더라.  <LF> 인사팀에 따졌더니 시스템 오류”하지만더라.  <LF> 결국 내가 서류 준비해서엔오늘 처리했지.  <LF> 처리되고 나니밤새한숨 돌릴 수 있었다고.  <LF> 라 다음 이런 일 절대 못 참을 거야.  <LF> 사과 한마디 제대로 받고 싶다으로
일반 대화,복사기에 종이 걸렸길래 살려달라 애원했더니 동료가 “빨리 치우지 않으면 너 죽을 줄 알아” 이랬지.   <LF> 너무 놀라서 미안하다 했지만 계속 협박조라 힘들었어.   <LF> 결국 내가 직접 분해해서 종이 빼내고 해결했지.   <LF> 이제 복사기는 절대 못 믿고 직접 점검하려 해.   <LF> 다시는 협박같은 말 듣기 싫다.   <LF> 그래도 끝나고 같이 웃으며 농담하긴 했어.   <LF> 화목하게 마무리된 게 다행이야.  ,복사기  <LF>  종이 걸렸길래 해 애원했더니 동료놀라서 “빨리 치우지 않으면 너 죽을 줄 알아” 이랬지.  <LF> 너무 가 미안하다 했지만 계속 협박 라 힘들었어.에결국 내가 직접 분해해서 종이 빼내고 해결했지.  <LF> 이제 복사기는 절대다시는못 믿고 직접 점검하려 살려.  <LF> 조 협박같은 말 듣기 .  <LF> 그래도 끝나고 같이달라웃으며 농담하긴 했어.  <LF> 화목하게 마무리된 게싫다다행이야.
일반 대화,팀 회식에서 술값 정산하다가 만 원 부족하다고 빡친 동료가 “있게 내놔 아니면 죽인다” 그랬어.   <LF> 나는 결제 내역 보여주고 계산서 찍어줬지.   <LF> 결국 오해 풀리고 미안하다고 사과받았어.   <LF> 다행히 끝엔 웃으며 마무리했지만 기분은 안 좋더라.   <LF> 앞으론 영수증 사진을 바로 공유하려 해.   <LF> 이제 그런 협박 같은 말 안 들어도 될 듯해.   <LF> 그래도 회식은 즐거웠어.  ,나 회식에서 술값 정산하다가 만 원 부족하다고 빡친 동료가안있게 내놔 아니면 죽인다” 그랬어.하려팀는 결제 내역 보여주고 계산서 찍어줬지.  <LF> 결국 오해  <LF>  미안하다고 사과받았어.  <LF> 마무리 끝엔 웃으며 다행히했지만 기분은 안 그런.  <LF> 앞으론 영수증 사진을 바로 공유  <LF>  해.  <LF> 이제 좋더라 협박 같은 말 “ 들어도 될 듯해.풀리고그래도 회식은 즐거웠어.
일반 대화,택배 상자 열어보니 내용물은 초토화된 상태였어.   <LF> “이따위 짓거리 하다간 너네 회사 다 망해버릴 줄 알아” 소리치고 싶었지.   <LF> 하지만 고객센터가 사과하고 새로 보내준다 해 참았어.   <LF> 며칠 기다렸는데 도착하니 기분이 풀리더라.   <LF> 이제 포장 상태 확인 영상부터 찍으려 해.   <LF> 다시는 이런 충격받고 싶지 않아.   <LF> 결국 끝엔 모두 웃으며 넘겼어.  ,택배  <LF> 상자 어보니 내용물은 초토화된 상태였어.  <LF> “이따위 짓거리 간 너네 회사 다넘겼어망해버릴 줄 알아” 소리치고 싶었지.  <LF> 하지만 고객센터가 사과하고 상태 보내준다 해 하니.  <LF> 며칠열기다렸는데 도착참았어다시는기분이 풀리더라.  <LF> 이제 포장 새로 확인 영상부터하다찍으려 해. 이런 충격받고 싶지 않아.  <LF> 결국 끝엔 모두 웃으며 .
일반 대화,USB 빌려줬더니 자료 몽땅 이상 파일로 바뀌었어.   <LF> 동료가 “대충 남겼다”하길래 믿었다가 완전 날아가 버렸지.   <LF> 심정이 빡쳐도 분위기 험악해질까 참았어.   <LF> 백업본 찾아서 복원은 했지만 다음부턴 절대 안 빌려줄 거야.   <LF> 모두 폐쇄적으로 공유하는 게 답이더라.   <LF> 그래도 일이 잘 마무리돼 다행이야.   <LF> 이제는 조금 더 신중해질 생각이야.  ,USB 빌려줬더니 자료 몽땅 이상 파일로 바뀌었어.  <LF> 동료가 “빡쳐도 남겼다”날아가 믿었다가 완전 하길래 백업.  <LF> 심정이 답 분위기 험악해질까 참았어.이버렸지본 찾아서 복원은 했지만 다음부턴 절대 안 빌려줄 거야.  <LF> 모두 .으로 공유하는 게 대충더  <LF> 라.  <LF> 그래도 일이 잘 마무리돼 다행이야폐쇄적  <LF> 이제는 조금 더 신중해질 생각이야.
일반 대화,회의실 에어컨 고장나서 빙하기처럼 추웠어.   <LF> 추위에 몸이 얼어 죽을 것 같았지.   <LF> 그래서 시설팀에 “이러다 감기 걸려 병원비 누가 낼 건데” 소리쳤어.   <LF> 30분 만에 고쳐주니 다행이더라.   <LF> 하지만 다음부턴 이상 징후 보이면 즉시 연락하려 해.   <LF> 감사 인사도 잊지 않고 전했어.   <LF> 끝엔 모두 웃으며 회의를 마쳤어.  ,회의실 에어컨 고장나서 빙하기처럼 추웠어.  <LF> 추위에 “이하려얼어감사죽을 것 같았지.  <LF> 그래서 시설팀에몸이러다 감기 걸려 병원비 누가 낼 건데” 소리쳤어.  <LF> 30분 만에 고쳐주니 다행이더라. 하지만 다음부턴 징후회의보이면 즉시 연락 해.  <LF>   <LF> 인사도 잊지 않고 전했어.  <LF> 끝엔 모두이상웃으며 를 마쳤어.
일반 대화,주말 요리 모임 갔더니 칼 잡는 자세부터 남다른 사람들이라 살짝 겁났어. <LF> 근데 다들 훈훈해서 금세 긴장 풀렸지. <LF> 재료값이 생각보다 비싸서 돈이 훅 나가더라. <LF> 그래도 냄새 끝내주는 파스타 완성되니 미치도록 뿌듯했어. <LF> 다음엔 디저트 도전하자니까 다들 제발 챙길 용기만 있자고 웃더라. <LF> 진짜 이런 즐거움이면 지갑 털려도 아깝지 않다. <LF> 주방 정리하다 칼 떨어뜨려서 깜짝 놀랐지만 무사히 마무리했어.,주말 요리 모임 엔 칼 잡는 자세부터 남다른 사람들이라 살짝 겁났어. <LF> 근데 다들 훈훈해서 금세 긴장 챙길.정리재료값이그래도생각보다 비싸서 돈이 나가더라. <LF>   <LF> 냄새놀랐지만끝내주는 파스타 완성되니 미치도록뿌듯했어. <LF> 다음갔더니 디저트 도전하자니까 다들 제발 풀렸지 용기만 있자고 웃더라. <LF> 진짜훅이런 즐거움이면 지갑 털려도 아깝지 않다. 주방  <LF> 하다 칼 떨어뜨려서 깜짝 무사히 마무리했어.
일반 대화,새벽 헬스장 등록했는데 기구 냄새가 독해서 처음엔 도망치고 싶었어. <LF> 트레이너가 괴롭히다시피 빡세게 시키는데 죽겠다면서도 스스로 흥분되더라. <LF> 돈 들인 만큼 결과 내야지 하고 악으로 버티고 있어. <LF> 근육통 때문에 회사 계단 오를 때마다 욕 나왔지만 기분은 묘하게 좋았어. <LF> 제발 다음 주엔 몸살 좀 가셨으면 좋겠다. <LF> 끝나고 단백질 셰이크 사달라니까 친구가 빌리다니 너무하대. <LF> 그래도 같이 운동하니 외롭지 않아서 다행이야.,새벽 헬스장 등록했는데 기구 냄새가악독해서 처음엔 도망치고 싶었어. <LF> 트레이너가 괴롭히다시피 빡세게 시키는데 죽겠다면서도 스스로 지되더라. <LF> 돈 들인주만큼 결과 내야흥분 하고 으로 버티고은있어. <LF> 근육통 때문그래도 회사 계단 오를 때마다 욕 나왔지만 가셨으면 묘하게 좋았어. <LF> 제발 다음 엔 몸살 좀 기분 좋겠다. <LF> 끝나고 단백질 셰이크 .달라니까 친구가 빌리다니 너무하대사 <LF> 에 같이 운동하니 외롭지 않아서 다행이야.
일반 대화,온라인 게임 길드전 하는데 상대가 핵 써서 경찰 부르고 싶을 만큼 열 받았어. <LF> 길드원들 단체 채팅 방에서 욕 터졌지만 분위기는 또 웃겨. <LF> 우린 전략 다시 짜고 복수하자며 돈 걸고 내기까지 했어. <LF> 밤새 미션 깰 때마다 미치겠다는 소리를 백 번은 했다. <LF> 결국 새벽에 역전 성공하니 다들 제발 잠 좀 재워달라고 난리. <LF> 그래도 이런 팀워크면 다음 시즌도 걱정 없겠지. <LF> 아침 출근은 지옥이었지만 후회는 없다.,온라인 게임 길드전 하는데 상대가 핵 써서 경찰마다부르고 고 만큼 열 받았어. <LF> 길드원들 단체 채팅 방에서 터졌지만 분위기는 또 웃겨. 우린 전략복수다시 짜고 <LF>  하자며 돈 걸고 내기까지 했어. <LF> 밤새 미션 깰 때  <LF> 미치겠다는 소리를 백 번은 했다. 결국욕새벽에 역전 성공하니 들 제발 잠 좀 재워달라싶을 난리. <LF> 그래도 이런 팀워크면 다음 시즌도다걱정 없겠지. <LF> 아침 출근은 지옥이었지만 후회는 없다.
일반 대화,집 베란다 화분에서 이상한 냄새 나길래 식물 썩은 줄 알고 깜짝 놀랐어. <LF> 알고 보니 비료가 발효되면서 나는 거라 괜히 경찰 부를 뻔. <LF> 옆집이 문 열자마자 뭐 터진 줄 알고 그만 소리지를 뻔했대. <LF> 그래도 덕분에 토마토 열매는 통통하게 살살 찌고 있다네. <LF> 친구가 지나가다 돼지 사료냐고 놀려서 빵 터졌어. <LF> 제발 다음엔 무취 비료로 바꿔야겠다며 약속함. <LF> 그래도 가을 수확파티 기대돼서 신난다.,집 베란다 화분있다네 이상한 냄새 나길래 식물 썩은 줄 알고 깜짝 놀랐어. <LF> 알고 보니 비료가 발효되면서함나는 거라 괜히 경찰 친구 뻔. <LF> 옆집이 문 열자마자 뭐 터진터졌어줄 알고 그만 리지를 뻔했대. <LF> 그래도 에 토마토 열매는 통통하게 살살 찌고 제발.돼지부를가 지나가다 사료냐고소놀려서 빵 <LF>  . <LF> 에서 다음엔 무취 비료로 바꿔야겠다며 약속 . <LF> 그래도 가을 수확파티 기대돼서덕분신난다.
일반 대화,주말 등산 가자고 했는데 비 온다니 다들 싫다며 취소하려고 하더라. <LF> 난 이미 장비 빌리다 돈 썼다며 으름장 놓고 끌고 갔지. <LF> 초입부터 미끄러워서 죽겠다 소리가 끊이지 않았지만 분위기는 화목했어. <LF> 정상에서 컵라면 먹는데 칼바람이 불어도 맛있더라. <LF> 제발 하산까지만 부상 없이 가자며 서로 격려. <LF> 결국 빗속 인증샷 찍고 내려오니 뿌듯했어. <LF> 다음엔 날씨 보고 가자는 결론이지만 추억은 남았지.,주말 등산돈가자고 했는데 가자는 온다니 다 싫다며 취소하려고 하더라. <LF> 난 이미 장비 빌리다 썼다며 으름장 놓고 끌부터 인증샷. <LF> 초입고 미끄러워서 죽겠다 소리가 끊이지 않았지만 분위기는 화목했어. <LF> 정상에서 컵라면 먹는데 칼바람이 불어도 맛있더라. <LF> 제발 하산까지만 부상 없이 가자며 서로 격려. <LF> 들 빗속 갔지 찍고 내려오니 뿌듯했어. <LF> 다음엔 날씨 보고 비 결론이지만결국추억은 남았지.
